t;Totalizador
2018-03-01 02:38:52.502000-03:00;620
2018-03-01 02:39:07.509000-03:00;621
2018-03-01 02:39:22.501000-03:00;621
2018-03-01 02:39:37.508000-03:00;622
2018-03-01 02:39:52.500000-03:00;622
2018-03-01 02:40:07.507000-03:00;623
2018-03-01 02:40:22.499000-03:00;623
2018-03-01 02:40:37.507000-03:00;624
2018-03-01 02:40:52.498000-03:00;624
2018-03-01 02:41:07.506000-03:00;624
2018-03-01 02:41:22.498000-03:00;625
2018-03-01 02:41:37.505000-03:00;625
2018-03-01 02:41:52.512000-03:00;626
2018-03-01 02:42:07.504000-03:00;626
2018-03-01 02:42:22.496000-03:00;627
2018-03-01 02:42:37.503000-03:00;627
2018-03-01 02:42:52.511000-03:00;628
2018-03-01 02:43:07.502000-03:00;628
2018-03-01 02:43:22.510000-03:00;629
2018-03-01 02:43:37.502000-03:00;629
2018-03-01 02:43:52.509000-03:00;629
2018-03-01 02:44:07.501000-03:00;630
2018-03-01 02:44:22.508000-03:00;630
2018-03-01 02:44:37.500000-03:00;631
2018-03-01 02:44:52.507000-03:00;631
2018-03-01 02:45:07.499000-03:00;632
2018-03-01 02:45:22.507000-03:00;632
2018-03-01 02:45:37.498000-03:00;633
2018-03-01 02:45:52.506000-03:00;633
2018-03-01 02:46:07.498000-03:00;634
2018-03-01 02:46:22.505000-03:00;634
2018-03-01 02:46:37.512000-03:00;635
2018-03-01 02:46:52.504000-03:00;635
2018-03-01 02:47:07.496000-03:00;635
2018-03-01 02:47:22.503000-03:00;636
2018-03-01 02:47:37.511000-03:00;636
2018-03-01 02:47:52.503000-03:00;637
2018-03-01 02:48:07.525000-03:00;637
2018-03-01 02:48:22.502000-03:00;638
2018-03-01 02:48:37.493000-03:00;638
2018-03-01 02:48:52.501000-03:00;639
2018-03-01 02:49:07.508000-03:00;639
2018-03-01 02:49:22.500000-03:00;640
2018-03-01 02:49:37.507000-03:00;640
2018-03-01 02:49:52.499000-03:00;641
2018-03-01 02:50:07.507000-03:00;641
2018-03-01 02:50:22.498000-03:00;641
2018-03-01 02:50:37.506000-03:00;642
2018-03-01 02:50:52.498000-03:00;642
2018-03-01 02:51:07.505000-03:00;643
2018-03-01 02:51:22.512000-03:00;643
2018-03-01 02:51:37.504000-03:00;644
2018-03-01 02:51:52.496000-03:00;644
2018-03-01 02:52:07.503000-03:00;645
2018-03-01 02:52:22.511000-03:00;645
2018-03-01 02:52:37.503000-03:00;646
2018-03-01 02:52:52.510000-03:00;646
2018-03-01 02:53:07.502000-03:00;646
2018-03-01 02:53:22.509000-03:00;647
2018-03-01 02:53:37.501000-03:00;647
2018-03-01 02:53:52.508000-03:00;648
2018-03-01 02:54:07.500000-03:00;648
2018-03-01 02:54:22.508000-03:00;649
2018-03-01 02:54:37.499000-03:00;649
2018-03-01 02:54:52.507000-03:00;650
2018-03-01 02:55:07.498000-03:00;650
2018-03-01 02:55:22.506000-03:00;651
2018-03-01 02:55:37.498000-03:00;651
2018-03-01 02:55:52.505000-03:00;652
2018-03-01 02:56:07.497000-03:00;652
2018-03-01 02:56:22.504000-03:00;652
2018-03-01 02:56:37.512000-03:00;653
2018-03-01 02:56:52.503000-03:00;653
2018-03-01 02:57:07.511000-03:00;654
2018-03-01 02:57:22.503000-03:00;654
2018-03-01 02:57:37.510000-03:00;655
2018-03-01 02:57:52.502000-03:00;655
2018-03-01 02:58:07.509000-03:00;656
2018-03-01 02:58:22.501000-03:00;656
2018-03-01 02:58:37.508000-03:00;657
2018-03-01 02:58:52.500000-03:00;657
2018-03-01 02:59:07.508000-03:00;657
2018-03-01 02:59:22.499000-03:00;658
2018-03-01 02:59:37.507000-03:00;658
2018-03-01 02:59:52.499000-03:00;659
2018-03-01 03:00:07.506000-03:00;659
2018-03-01 03:00:22.498000-03:00;660
2018-03-01 03:00:37.505000-03:00;660
2018-03-01 03:00:52.497000-03:00;661
2018-03-01 03:01:07.504000-03:00;661
2018-03-01 03:01:22.512000-03:00;662
2018-03-01 03:01:37.503000-03:00;662
2018-03-01 03:01:52.511000-03:00;662
2018-03-01 03:02:07.503000-03:00;663
2018-03-01 03:02:22.510000-03:00;663
2018-03-01 03:02:37.502000-03:00;664
2018-03-01 03:02:52.509000-03:00;664
2018-03-01 03:03:07.501000-03:00;665
2018-03-01 03:03:22.508000-03:00;665
2018-03-01 03:03:37.500000-03:00;666
2018-03-01 03:03:52.508000-03:00;666
2018-03-01 03:04:07.499000-03:00;667
2018-03-01 03:04:22.507000-03:00;667
2018-03-01 03:04:37.499000-03:00;668
2018-03-01 03:04:52.506000-03:00;668
2018-03-01 03:05:07.498000-03:00;668
2018-03-01 03:05:22.505000-03:00;669
2018-03-01 03:05:37.497000-03:00;669
2018-03-01 03:05:52.504000-03:00;670
2018-03-01 03:06:07.512000-03:00;670
2018-03-01 03:06:22.504000-03:00;671
2018-03-01 03:06:37.511000-03:00;671
2018-03-01 03:06:52.503000-03:00;672
2018-03-01 03:07:07.495000-03:00;672
2018-03-01 03:07:22.502000-03:00;673
2018-03-01 03:07:37.509000-03:00;673
2018-03-01 03:07:52.501000-03:00;673
2018-03-01 03:08:07.508000-03:00;674
2018-03-01 03:08:22.500000-03:00;674
2018-03-01 03:08:37.508000-03:00;675
2018-03-01 03:11:07.504000-03:00;679
2018-03-01 03:11:22.511000-03:00;680
2018-03-01 03:11:37.503000-03:00;680
2018-03-01 03:11:52.495000-03:00;681
2018-03-01 03:12:07.502000-03:00;681
2018-03-01 03:12:22.509000-03:00;682
2018-03-01 03:12:37.501000-03:00;682
2018-03-01 03:12:52.509000-03:00;683
2018-03-01 03:13:07.500000-03:00;683
2018-03-01 03:13:22.508000-03:00;684
2018-03-01 03:13:37.500000-03:00;684
2018-03-01 03:13:52.507000-03:00;685
2018-03-01 03:14:07.499000-03:00;685
2018-03-01 03:14:22.506000-03:00;685
2018-03-01 03:14:37.498000-03:00;686
2018-03-01 03:14:52.505000-03:00;686
2018-03-01 03:15:07.497000-03:00;687
2018-03-01 03:15:22.504000-03:00;687
2018-03-01 03:15:37.512000-03:00;688
2018-03-01 03:15:52.504000-03:00;688
2018-03-01 03:16:07.511000-03:00;689
2018-03-01 03:16:22.503000-03:00;689
2018-03-01 03:16:37.495000-03:00;690
2018-03-01 03:16:52.502000-03:00;690
2018-03-01 03:17:07.509000-03:00;690
2018-03-01 03:17:22.501000-03:00;691
2018-03-01 03:17:37.509000-03:00;691
2018-03-01 03:17:52.500000-03:00;692
2018-03-01 03:18:07.508000-03:00;692
2018-03-01 03:18:22.500000-03:00;693
2018-03-01 03:18:37.507000-03:00;693
2018-03-01 03:18:52.499000-03:00;694
2018-03-01 03:19:07.506000-03:00;694
2018-03-01 03:19:22.498000-03:00;695
2018-03-01 03:19:37.505000-03:00;695
2018-03-01 03:19:52.497000-03:00;695
2018-03-01 03:20:07.505000-03:00;696
2018-03-01 03:20:22.512000-03:00;696
2018-03-01 03:20:37.504000-03:00;697
2018-03-01 03:20:52.511000-03:00;697
2018-03-01 03:21:07.503000-03:00;698
2018-03-01 03:21:22.495000-03:00;698
2018-03-01 03:21:37.502000-03:00;699
2018-03-01 03:21:52.509000-03:00;699
2018-03-01 03:22:07.501000-03:00;700
2018-03-01 03:22:22.509000-03:00;700
2018-03-01 03:22:37.500000-03:00;701
2018-03-01 03:22:52.508000-03:00;701
2018-03-01 03:23:07.500000-03:00;701
2018-03-01 03:23:22.507000-03:00;702
2018-03-01 03:23:37.499000-03:00;702
2018-03-01 03:23:52.506000-03:00;703
2018-03-01 03:24:07.498000-03:00;703
2018-03-01 03:24:22.505000-03:00;704
2018-03-01 03:24:37.497000-03:00;704
2018-03-01 03:24:52.505000-03:00;705
2018-03-01 03:25:07.512000-03:00;705
2018-03-01 03:25:22.519000-03:00;706
2018-03-01 03:25:37.496000-03:00;706
2018-03-01 03:25:52.503000-03:00;707
2018-03-01 03:26:07.510000-03:00;707
2018-03-01 03:26:22.502000-03:00;707
2018-03-01 03:26:37.510000-03:00;708
2018-03-01 03:26:52.501000-03:00;708
2018-03-01 03:27:07.509000-03:00;709
2018-03-01 03:27:22.500000-03:00;709
2018-03-01 03:27:37.508000-03:00;710
2018-03-01 03:27:52.500000-03:00;710
2018-03-01 03:28:07.507000-03:00;711
2018-03-01 03:28:22.499000-03:00;711
2018-03-01 03:28:37.506000-03:00;712
2018-03-01 03:28:52.498000-03:00;712
2018-03-01 03:29:07.505000-03:00;712
2018-03-01 03:29:22.497000-03:00;713
2018-03-01 03:29:37.505000-03:00;713
2018-03-01 03:29:52.512000-03:00;714
2018-03-01 03:30:07.504000-03:00;714
2018-03-01 03:30:22.496000-03:00;715
2018-03-01 03:30:37.503000-03:00;715
2018-03-01 03:30:52.510000-03:00;716
2018-03-01 03:31:07.502000-03:00;716
2018-03-01 03:31:22.510000-03:00;717
2018-03-01 03:31:37.501000-03:00;717
2018-03-01 03:31:52.509000-03:00;718
2018-03-01 03:32:07.501000-03:00;718
2018-03-01 03:32:22.508000-03:00;718
2018-03-01 03:32:37.500000-03:00;719
2018-03-01 03:32:52.507000-03:00;719
2018-03-01 03:33:07.499000-03:00;720
2018-03-01 03:33:22.506000-03:00;720
2018-03-01 03:33:37.498000-03:00;721
2018-03-01 03:33:52.505000-03:00;721
2018-03-01 03:34:07.497000-03:00;722
2018-03-01 03:34:22.505000-03:00;722
2018-03-01 03:34:37.512000-03:00;723
2018-03-01 03:34:52.504000-03:00;723
2018-03-01 03:35:07.496000-03:00;724
2018-03-01 03:35:22.503000-03:00;724
2018-03-01 03:35:37.510000-03:00;724
2018-03-01 03:35:52.502000-03:00;725
2018-03-01 03:36:07.510000-03:00;725
2018-03-01 03:36:22.501000-03:00;726
2018-03-01 03:36:37.509000-03:00;726
2018-03-01 03:36:52.501000-03:00;727
2018-03-01 03:37:07.508000-03:00;727
2018-03-01 03:37:22.500000-03:00;728
2018-03-01 03:37:37.507000-03:00;728
2018-03-01 03:37:52.499000-03:00;729
2018-03-01 03:38:07.506000-03:00;729
2018-03-01 03:38:22.498000-03:00;729
2018-03-01 03:38:37.506000-03:00;730
2018-03-01 03:38:52.497000-03:00;730
2018-03-01 03:39:07.505000-03:00;731
2018-03-01 03:39:22.512000-03:00;731
2018-03-01 03:39:37.504000-03:00;732
2018-03-01 03:39:52.496000-03:00;732
2018-03-01 03:40:07.503000-03:00;733
2018-03-01 03:40:22.510000-03:00;733
2018-03-01 03:40:37.502000-03:00;734
2018-03-01 03:40:52.510000-03:00;734
2018-03-01 03:41:07.501000-03:00;734
2018-03-01 03:41:22.509000-03:00;735
2018-03-01 03:41:37.501000-03:00;735
2018-03-01 03:41:52.508000-03:00;736
2018-03-01 03:42:07.500000-03:00;736
2018-03-01 03:42:22.507000-03:00;737
2018-03-01 03:42:37.499000-03:00;737
2018-03-01 03:42:52.506000-03:00;738
2018-03-01 03:43:07.498000-03:00;738
2018-03-01 03:43:22.506000-03:00;739
2018-03-01 03:43:37.497000-03:00;739
2018-03-01 03:43:52.505000-03:00;739
2018-03-01 03:44:07.512000-03:00;740
2018-03-01 03:44:22.504000-03:00;740
2018-03-01 03:44:37.496000-03:00;741
2018-03-01 03:44:52.503000-03:00;741
2018-03-01 03:45:07.511000-03:00;742
2018-03-01 03:45:22.502000-03:00;742
2018-03-01 03:45:37.510000-03:00;743
2018-03-01 03:45:52.502000-03:00;743
2018-03-01 03:46:07.509000-03:00;744
2018-03-01 03:46:22.501000-03:00;744
2018-03-01 03:46:37.508000-03:00;745
2018-03-01 03:46:52.500000-03:00;745
2018-03-01 03:47:07.507000-03:00;745
2018-03-01 03:47:22.499000-03:00;746
2018-03-01 03:47:37.506000-03:00;746
2018-03-01 03:47:52.498000-03:00;747
2018-03-01 03:48:07.506000-03:00;747
2018-03-01 03:48:22.497000-03:00;748
2018-03-01 03:48:37.505000-03:00;748
2018-03-01 03:48:52.512000-03:00;749
2018-03-01 03:49:07.504000-03:00;749
2018-03-01 03:49:22.496000-03:00;750
2018-03-01 03:49:37.503000-03:00;750
2018-03-01 03:49:52.511000-03:00;751
2018-03-01 03:50:07.502000-03:00;751
2018-03-01 03:50:22.510000-03:00;751
2018-03-01 03:50:37.502000-03:00;752
2018-03-01 03:50:52.509000-03:00;752
2018-03-01 03:51:07.501000-03:00;753
2018-03-01 03:51:22.508000-03:00;753
2018-03-01 03:51:37.500000-03:00;754
2018-03-01 03:51:52.507000-03:00;754
2018-03-01 03:52:07.499000-03:00;755
2018-03-01 03:52:22.507000-03:00;755
2018-03-01 03:52:37.498000-03:00;756
2018-03-01 03:52:52.506000-03:00;756
2018-03-01 03:53:07.497000-03:00;756
2018-03-01 03:53:22.505000-03:00;757
2018-03-01 03:53:37.512000-03:00;757
2018-03-01 03:53:52.504000-03:00;758
2018-03-01 03:54:07.496000-03:00;758
2018-03-01 03:54:22.503000-03:00;759
2018-03-01 03:54:37.511000-03:00;759
2018-03-01 03:54:52.502000-03:00;760
2018-03-01 03:55:07.510000-03:00;760
2018-03-01 03:55:22.502000-03:00;761
2018-03-01 03:55:37.509000-03:00;761
2018-03-01 03:55:52.501000-03:00;762
2018-03-01 03:56:07.508000-03:00;762
2018-03-01 03:56:22.500000-03:00;762
2018-03-01 03:56:37.507000-03:00;763
2018-03-01 03:56:52.499000-03:00;763
2018-03-01 03:57:07.507000-03:00;764
2018-03-01 03:57:22.498000-03:00;764
2018-03-01 03:57:37.506000-03:00;765
2018-03-01 03:57:52.498000-03:00;765
2018-03-01 03:58:07.505000-03:00;766
2018-03-01 03:58:22.512000-03:00;766
2018-03-01 03:58:37.504000-03:00;767
2018-03-01 03:58:52.496000-03:00;767
2018-03-01 03:59:07.503000-03:00;767
2018-03-01 03:59:22.511000-03:00;768
2018-03-01 03:59:37.502000-03:00;768
2018-03-01 03:59:52.510000-03:00;769
2018-03-01 04:00:07.502000-03:00;769
2018-03-01 04:00:22.509000-03:00;770
2018-03-01 04:00:37.501000-03:00;770
2018-03-01 04:00:52.508000-03:00;771
2018-03-01 04:01:07.500000-03:00;771
2018-03-01 04:01:22.507000-03:00;772
2018-03-01 04:01:37.499000-03:00;772
2018-03-01 04:01:52.507000-03:00;773
2018-03-01 04:02:07.498000-03:00;773
2018-03-01 04:02:22.506000-03:00;773
2018-03-01 04:02:37.498000-03:00;774
2018-03-01 04:02:52.505000-03:00;774
2018-03-01 04:03:07.512000-03:00;775
2018-03-01 04:03:22.504000-03:00;775
2018-03-01 04:03:37.496000-03:00;776
2018-03-01 04:03:52.503000-03:00;776
2018-03-01 04:04:07.511000-03:00;777
2018-03-01 04:04:22.503000-03:00;777
2018-03-01 04:04:37.510000-03:00;778
2018-03-01 04:04:52.502000-03:00;778
2018-03-01 04:05:07.509000-03:00;779
2018-03-01 04:05:22.501000-03:00;779
2018-03-01 04:05:37.508000-03:00;779
2018-03-01 04:05:52.500000-03:00;780
2018-03-01 04:06:07.507000-03:00;780
2018-03-01 04:06:22.499000-03:00;781
2018-03-01 04:06:37.507000-03:00;781
2018-03-01 04:06:52.498000-03:00;782
2018-03-01 04:07:07.506000-03:00;782
2018-03-01 04:07:22.498000-03:00;783
2018-03-01 04:07:37.505000-03:00;783
2018-03-01 04:07:52.497000-03:00;784
2018-03-01 04:08:07.504000-03:00;784
2018-03-01 04:08:22.512000-03:00;784
2018-03-01 04:08:37.503000-03:00;785
2018-03-01 04:08:52.511000-03:00;785
2018-03-01 04:09:07.503000-03:00;786
2018-03-01 04:09:22.510000-03:00;786
2018-03-01 04:09:37.502000-03:00;787
2018-03-01 04:09:52.509000-03:00;787
2018-03-01 04:10:07.501000-03:00;788
2018-03-01 04:10:22.508000-03:00;788
2018-03-01 04:10:37.500000-03:00;789
2018-03-01 04:10:52.508000-03:00;789
2018-03-01 04:11:07.499000-03:00;789
2018-03-01 04:11:22.507000-03:00;790
2018-03-01 04:11:37.499000-03:00;790
2018-03-01 04:11:52.506000-03:00;791
2018-03-01 04:12:07.498000-03:00;791
2018-03-01 04:12:22.505000-03:00;792
2018-03-01 04:12:37.497000-03:00;792
2018-03-01 04:12:52.504000-03:00;793
2018-03-01 04:13:07.512000-03:00;793
2018-03-01 04:13:22.503000-03:00;794
2018-03-01 04:13:37.511000-03:00;794
2018-03-01 04:13:52.503000-03:00;795
2018-03-01 04:14:07.510000-03:00;795
2018-03-01 04:14:22.502000-03:00;795
2018-03-01 04:14:37.509000-03:00;796
2018-03-01 04:14:52.501000-03:00;796
2018-03-01 04:15:07.508000-03:00;797
2018-03-01 04:15:22.500000-03:00;797
2018-03-01 04:15:37.508000-03:00;798
2018-03-01 04:15:52.499000-03:00;798
2018-03-01 04:16:07.507000-03:00;799
2018-03-01 04:16:22.499000-03:00;799
2018-03-01 04:16:37.506000-03:00;800
2018-03-01 04:16:52.498000-03:00;800
2018-03-01 04:17:07.505000-03:00;800
2018-03-01 04:17:22.497000-03:00;801
2018-03-01 04:17:37.504000-03:00;801
2018-03-01 04:17:52.512000-03:00;802
2018-03-01 04:18:07.504000-03:00;802
2018-03-01 04:18:22.511000-03:00;803
2018-03-01 04:18:37.503000-03:00;803
2018-03-01 04:18:52.495000-03:00;804
2018-03-01 04:19:07.502000-03:00;804
2018-03-01 04:19:22.509000-03:00;805
2018-03-01 04:19:37.501000-03:00;805
2018-03-01 04:19:52.508000-03:00;806
2018-03-01 04:20:07.500000-03:00;806
2018-03-01 04:20:22.508000-03:00;806
2018-03-01 04:20:37.499000-03:00;807
2018-03-01 04:20:52.507000-03:00;807
2018-03-01 04:21:07.499000-03:00;808
2018-03-01 04:21:22.506000-03:00;808
2018-03-01 04:21:37.498000-03:00;809
2018-03-01 04:21:52.505000-03:00;809
2018-03-01 04:22:07.497000-03:00;810
2018-03-01 04:22:22.504000-03:00;810
2018-03-01 04:22:37.512000-03:00;811
2018-03-01 04:22:52.504000-03:00;811
2018-03-01 04:23:07.511000-03:00;811
2018-03-01 04:23:22.503000-03:00;812
2018-03-01 04:23:37.495000-03:00;812
2018-03-01 04:23:52.502000-03:00;813
2018-03-01 04:24:07.509000-03:00;813
2018-03-01 04:24:22.501000-03:00;814
2018-03-01 04:24:37.509000-03:00;814
2018-03-01 04:24:52.500000-03:00;815
2018-03-01 04:25:07.508000-03:00;815
2018-03-01 04:25:22.500000-03:00;816
2018-03-01 04:25:37.507000-03:00;816
2018-03-01 04:25:52.499000-03:00;817
2018-03-01 04:26:07.506000-03:00;817
2018-03-01 04:26:22.498000-03:00;817
2018-03-01 04:26:37.505000-03:00;818
2018-03-01 04:26:52.497000-03:00;818
2018-03-01 04:27:07.504000-03:00;819
2018-03-01 04:27:22.512000-03:00;819
2018-03-01 04:27:37.504000-03:00;820
2018-03-01 04:27:52.511000-03:00;820
2018-03-01 04:28:07.503000-03:00;821
2018-03-01 04:28:22.495000-03:00;821
2018-03-01 04:28:37.502000-03:00;822
2018-03-01 04:28:52.509000-03:00;822
2018-03-01 04:29:07.501000-03:00;822
2018-03-01 04:29:22.509000-03:00;823
2018-03-01 04:29:37.500000-03:00;823
2018-03-01 04:29:52.508000-03:00;824
2018-03-01 04:30:07.500000-03:00;824
2018-03-01 04:30:22.507000-03:00;825
2018-03-01 04:30:37.499000-03:00;825
2018-03-01 04:30:52.506000-03:00;826
2018-03-01 04:31:07.498000-03:00;826
2018-03-01 04:31:22.505000-03:00;827
2018-03-01 04:31:37.497000-03:00;827
2018-03-01 04:31:52.505000-03:00;828
2018-03-01 04:32:07.512000-03:00;828
2018-03-01 04:32:22.504000-03:00;828
2018-03-01 04:32:37.511000-03:00;829
2018-03-01 04:32:52.503000-03:00;829
2018-03-01 04:33:07.495000-03:00;830
2018-03-01 04:33:22.502000-03:00;830
2018-03-01 04:33:37.509000-03:00;831
2018-03-01 04:33:52.501000-03:00;831
2018-03-01 04:34:07.509000-03:00;832
2018-03-01 04:34:22.500000-03:00;832
2018-03-01 04:34:37.508000-03:00;833
2018-03-01 04:34:52.500000-03:00;833
2018-03-01 04:35:07.507000-03:00;833
2018-03-01 04:35:22.499000-03:00;834
2018-03-01 04:35:37.506000-03:00;834
2018-03-01 04:35:52.498000-03:00;835
2018-03-01 04:36:07.505000-03:00;835
2018-03-01 04:36:22.497000-03:00;836
2018-03-01 04:36:37.505000-03:00;836
2018-03-01 04:36:52.512000-03:00;837
2018-03-01 04:37:07.504000-03:00;837
2018-03-01 04:37:22.496000-03:00;838
2018-03-01 04:37:37.503000-03:00;838
2018-03-01 04:37:52.510000-03:00;839
2018-03-01 04:38:07.502000-03:00;839
2018-03-01 04:38:22.510000-03:00;839
2018-03-01 04:38:37.501000-03:00;840
2018-03-01 04:38:52.509000-03:00;840
2018-03-01 04:39:07.500000-03:00;841
2018-03-01 04:39:22.508000-03:00;841
2018-03-01 04:39:37.500000-03:00;842
2018-03-01 04:39:52.507000-03:00;842
2018-03-01 04:40:07.499000-03:00;843
2018-03-01 04:40:22.506000-03:00;843
2018-03-01 04:40:37.498000-03:00;844
2018-03-01 04:40:52.505000-03:00;844
2018-03-01 04:41:07.497000-03:00;845
2018-03-01 04:41:22.505000-03:00;845
2018-03-01 04:41:37.512000-03:00;845
2018-03-01 04:41:52.504000-03:00;846
2018-03-01 04:42:07.496000-03:00;846
2018-03-01 04:42:22.503000-03:00;847
2018-03-01 04:42:37.510000-03:00;847
2018-03-01 04:42:52.502000-03:00;848
2018-03-01 04:43:07.510000-03:00;848
2018-03-01 04:43:22.501000-03:00;849
2018-03-01 04:43:37.509000-03:00;849
2018-03-01 04:43:52.501000-03:00;850
2018-03-01 04:44:07.508000-03:00;850
2018-03-01 04:44:22.500000-03:00;850
2018-03-01 04:44:37.507000-03:00;851
2018-03-01 04:44:52.499000-03:00;851
2018-03-01 04:45:07.506000-03:00;852
2018-03-01 04:45:22.498000-03:00;852
2018-03-01 04:45:37.505000-03:00;853
2018-03-01 04:45:52.497000-03:00;853
2018-03-01 04:46:07.505000-03:00;854
2018-03-01 04:46:22.512000-03:00;854
2018-03-01 04:46:37.504000-03:00;855
2018-03-01 04:46:52.496000-03:00;855
2018-03-01 04:47:07.503000-03:00;855
2018-03-01 04:47:22.510000-03:00;856
2018-03-01 04:47:37.502000-03:00;856
2018-03-01 04:47:52.510000-03:00;857
2018-03-01 04:48:07.501000-03:00;857
2018-03-01 04:48:22.509000-03:00;858
2018-03-01 04:48:37.501000-03:00;858
2018-03-01 04:48:52.508000-03:00;859
2018-03-01 04:49:07.500000-03:00;859
2018-03-01 04:49:22.507000-03:00;860
2018-03-01 04:49:37.499000-03:00;860
2018-03-01 04:49:52.506000-03:00;860
2018-03-01 04:50:07.498000-03:00;861
2018-03-01 04:50:22.506000-03:00;861
2018-03-01 04:50:37.497000-03:00;862
2018-03-01 04:50:52.505000-03:00;862
2018-03-01 04:51:07.512000-03:00;863
2018-03-01 04:51:22.504000-03:00;863
2018-03-01 04:51:37.496000-03:00;864
2018-03-01 04:51:52.503000-03:00;864
2018-03-01 04:52:07.510000-03:00;865
2018-03-01 04:52:22.502000-03:00;865
2018-03-01 04:52:37.510000-03:00;866
2018-03-01 04:52:52.501000-03:00;866
2018-03-01 04:53:07.509000-03:00;866
2018-03-01 04:53:22.501000-03:00;867
2018-03-01 04:53:37.508000-03:00;867
2018-03-01 04:53:52.500000-03:00;868
2018-03-01 04:54:07.507000-03:00;868
2018-03-01 04:54:22.499000-03:00;869
2018-03-01 04:54:37.506000-03:00;869
2018-03-01 04:54:52.498000-03:00;870
2018-03-01 04:55:07.506000-03:00;870
2018-03-01 04:55:22.497000-03:00;871
2018-03-01 04:55:37.505000-03:00;871
2018-03-01 04:55:52.512000-03:00;872
2018-03-01 04:56:07.504000-03:00;872
2018-03-01 04:56:22.496000-03:00;872
2018-03-01 04:56:37.503000-03:00;873
2018-03-01 04:56:52.511000-03:00;873
2018-03-01 04:57:07.502000-03:00;874
2018-03-01 04:57:22.510000-03:00;874
2018-03-01 04:57:37.502000-03:00;875
2018-03-01 04:57:52.509000-03:00;875
2018-03-01 04:58:07.501000-03:00;876
2018-03-01 04:58:22.508000-03:00;876
2018-03-01 04:58:37.500000-03:00;877
2018-03-01 04:58:52.507000-03:00;877
2018-03-01 04:59:07.499000-03:00;877
2018-03-01 04:59:22.506000-03:00;878
2018-03-01 04:59:37.498000-03:00;878
2018-03-01 04:59:52.506000-03:00;879
2018-03-01 05:00:07.497000-03:00;879
2018-03-01 05:00:22.505000-03:00;880
2018-03-01 05:00:37.512000-03:00;880
2018-03-01 05:00:52.504000-03:00;881
2018-03-01 05:01:07.496000-03:00;881
2018-03-01 05:01:22.503000-03:00;882
2018-03-01 05:01:37.511000-03:00;882
2018-03-01 05:01:52.502000-03:00;883
2018-03-01 05:02:07.510000-03:00;883
2018-03-01 05:02:22.502000-03:00;883
2018-03-01 05:02:37.509000-03:00;884
2018-03-01 05:02:52.501000-03:00;884
2018-03-01 05:03:07.508000-03:00;885
2018-03-01 05:03:22.500000-03:00;885
2018-03-01 05:03:37.507000-03:00;886
2018-03-01 05:03:52.499000-03:00;886
2018-03-01 05:04:07.507000-03:00;887
2018-03-01 05:04:22.498000-03:00;887
2018-03-01 05:04:37.506000-03:00;888
2018-03-01 05:04:52.497000-03:00;888
2018-03-01 05:05:07.505000-03:00;888
2018-03-01 05:05:22.512000-03:00;889
2018-03-01 05:05:37.504000-03:00;889
2018-03-01 05:05:52.496000-03:00;890
2018-03-01 05:06:07.503000-03:00;890
